collocation,count,count_nested,length,lambda,z
campaign and the,3,0,3,1.862304984791094,2.0393597517285955
many of the,4,0,3,3.117502246179924,2.0389770318993996
thing that ever,2,0,3,4.617439689415637,2.0387564502191915
on both trade,2,0,3,4.490045714525698,2.0371955678703313
and did nothing,3,0,3,2.647454312504287,2.036997168441527
the real story,8,0,3,3.28137662545544,2.036822872375883
a trade war,3,0,3,4.319995713031501,2.035772638038952
many of their,3,0,3,3.172862425754909,2.0320560067461715
the one who,2,0,3,2.294697223238601,2.0316428266513404
committee to the,2,0,3,4.29091147958847,2.0306131362165813
there is great,2,0,3,3.40976925111398,2.0270017917974936
down as the,2,0,3,2.4247000299542028,2.0254859640672103
no sanctuary for,4,0,3,4.262711846042608,2.024677514800247
i never said,2,0,3,4.348499266335711,2.0238969475792343
state and local,2,0,3,4.60291568995078,2.0202906351836853
give it a,2,0,3,2.5035329530731256,2.019238578773873
russia and china,2,0,3,3.6327173662530594,2.018853913093738
to me in,2,0,3,1.8023054955792763,2.0184589939918984
the story of,6,0,3,2.2590396132290462,2.018092327037447
over the place,5,0,3,3.4509039854501866,2.016759599589784
will get through,2,0,3,4.311094172008804,2.0165982023316595
they are a,2,0,3,1.8678019001865453,2.0143720881090514
while at the,6,0,3,3.403214274009787,2.0143681857062723
democrats don’t really,2,0,3,5.1104810882408485,2.013617212416423
for all of,12,0,3,0.9963163117132865,2.0110508541649654
a truly great,4,0,3,1.9999425790161096,2.0107722825702963
of people from,2,0,3,2.0384994608518237,2.009202083354167
been talking to,2,0,3,3.6076510244562616,2.0085218688788737
has disgraced the,3,0,3,3.7445165752807723,2.0045014782643222
and do not,3,0,3,1.763514322445133,2.002032009876208
in a trade,2,0,3,3.205167481949824,2.000880693579219
made when there,2,0,3,5.075365185647692,2.000283649552273
speech to the,2,0,3,4.228374111754212,2.000142672789987
GREAT job in,2,0,3,3.6861354877213417,1.9999983793040141
you look at,2,0,3,4.254187690486754,1.9971595320292164
going out of,2,0,3,4.206086448797757,1.9953483647241408
was in charge,2,0,3,3.528859383281285,1.9943907225301885
they came from,2,0,3,4.53703850006837,1.9937031652919996
will be on,5,0,3,3.1344314839667566,1.9913658144718698
get what is,2,0,3,4.206383496599949,1.9900083133662092
talk and no,3,0,3,3.374455815508084,1.989817450441252
both the house,3,0,3,4.172087409241989,1.9895019546877748
you that i,3,0,3,3.213995452575543,1.987187029187857
why is that,2,0,3,3.1773181934457413,1.9790174316815692
take care of,10,0,3,3.2009562272774352,1.9785998599041545
to go on,3,0,3,3.0814936627650757,1.9759456714825154
and everyone knows,2,0,3,5.059636851845195,1.97476171847693
this was not,2,0,3,2.0060600240918904,1.974494444248783
in our countries,2,0,3,3.4851059234714294,1.9730918853927288
so important for,2,0,3,4.196391016034334,1.9727899604510548
law and order,2,0,3,4.26823490515906,1.9723650264576416
unemployment is at,3,0,3,2.2477833974422827,1.9723166754673425
so hard on,4,0,3,1.9290021354465647,1.969413149906742
will all get,2,0,3,3.200156738807979,1.9688149650169118
of their way,2,0,3,2.6362260981629895,1.9687817083899994
men and women,29,0,3,5.113719168673688,1.9665606813503922
out to be,3,0,3,3.083463792155764,1.9664707561602421
that block the,2,0,3,4.284148729082225,1.9652384616176695
and no action,3,0,3,2.6533440625466604,1.9621120566148167
for so many,2,0,3,3.470288957190106,1.9619174236911987
bonuses to more,2,0,3,5.212602839028211,1.9598903795473537
protect the lives,2,0,3,3.6889442261515892,1.9560829469847767
a result of,5,0,3,4.112317717556161,1.9551087355926924
are out of,2,0,3,1.971920811465706,1.954542010973241
welcome the prime,3,0,3,2.325457133864572,1.9533220696970341
only get better,4,0,3,4.161945809249577,1.9529359908100998
good to be,2,0,3,3.2796598244670454,1.9519965958001613
great to see,6,0,3,2.9655901364558503,1.9515795636945732
is the last,2,0,3,3.1005032516039503,1.950509987029387
of very important,2,0,3,3.3166835915937587,1.9489058675855568
the democrats do,4,0,3,3.3339145866796827,1.9473842614702783
in that they,2,0,3,2.1385796028692896,1.946219259369235
as bad as,5,0,3,4.022186767818596,1.9447301816501967
time is now,2,0,3,3.4430202967213983,1.9444399936306487
not fair to,5,0,3,3.227328736546177,1.9440716006322516
a much needed,2,0,3,3.5342322438697478,1.9439140141189004
to look for,2,0,3,2.2143743333352077,1.943825484076213
is their main,2,0,3,4.496970163965573,1.94281203196774
of people that,2,0,3,1.6610581559286084,1.941266918166031
be with you,4,0,3,2.967848467894763,1.936258457841911
a moment to,2,0,3,4.177479159091446,1.9361707913330988
than ever before,12,0,3,4.035800579540687,1.9354223940194704
been lost in,2,0,3,3.4852405112766585,1.9352960031753699
is reported that,2,0,3,3.325075765035897,1.933556657940328
ever happened to,3,0,3,4.370755579195457,1.932010747392872
the great work,2,0,3,3.14434790092453,1.9295225589119283
on behalf of,20,0,3,4.816285878054514,1.929164765413405
and security for,3,0,3,1.7657151559076039,1.928836789270923
at this rate,2,0,3,4.159083221788396,1.9219560333178474
other than the,2,0,3,3.215473203291908,1.9219300989939132
trump at signing,2,0,3,4.922689715447402,1.9215726819238383
on the long,2,0,3,3.2275390210961685,1.9201559158218513
pass in the,2,0,3,4.040883480085886,1.9184050382982563
the very dishonest,2,0,3,2.4256325545442836,1.9177751646275396
of him and,2,0,3,3.166898770029757,1.9148067060058165
the very good,2,0,3,3.056393489628677,1.9147442644407098
get on the,2,0,3,1.9507772202458824,1.913683716358385
be a great,15,0,3,1.3600154009746674,1.9134189402975081
will build the,2,0,3,3.273786164430203,1.9126448868590578
be paid of,2,0,3,3.198966362315948,1.911722300675188
let you down,3,0,3,4.156602943442399,1.9107868653492261
and a group,3,0,3,3.2602425626502964,1.9107207276577676
the iran deal,8,0,3,2.307041534884045,1.9094380422456694
coming up at,3,0,3,2.348287943051673,1.9084268428480313
this was a,5,0,3,1.5673033275192645,1.906925148781263
to fight for,4,0,3,2.2646666196266976,1.9068906167912945
we are in,4,0,3,1.3748462782449358,1.9052044785203246
can fix their,2,0,3,4.8454329333617725,1.9051663277179973
you for such,3,0,3,3.973452309645235,1.905127146345558
and democrats in,2,0,3,1.6028473814609625,1.9043038328998552
chuck and nancy,2,0,3,4.86703366564115,1.9040269164909684
you to president,2,0,3,3.0583157992237804,1.9026090217002856
go down as,5,0,3,4.088622348216756,1.9005672699816856
are with his,2,0,3,2.185790364715101,1.898927398730201
so good for,2,0,3,2.234029954059498,1.8985311969508534
up the great,2,0,3,3.0211570989110363,1.8983691774646272
choice but to,2,0,3,4.343890607789308,1.897423813306401
thank you to,52,0,3,2.063538227118779,1.897419041848592
on a new,2,0,3,2.078120843160339,1.89699419605122
YOU to all,5,0,3,2.0882853624412396,1.896573922867404
our hands on,2,0,3,4.173912462738979,1.8957450491504688
for the badly,2,0,3,3.99754028940708,1.8957334279541824
all of the,56,0,3,0.5810735076656766,1.8946376365970725
is a nation,3,0,3,3.27138563581659,1.8927531948990481
check out the,2,0,3,3.4814263110020853,1.8910007051569673
when you look,2,0,3,4.161619168415822,1.8908234807953388
talking to north,2,0,3,3.3970537787160633,1.8904601661920166
the lowest ever,3,0,3,3.2875177916639844,1.8898024352923375
be down 50,2,0,3,4.815342546668064,1.8888036785923352
heading over to,3,0,3,2.336778877191796,1.8885958958492473
the beautiful welcome,3,0,3,2.3307733092472303,1.8881757227005265
i took office,4,0,3,4.084942375024487,1.8851782508833248
only collusion was,3,0,3,3.606604279649866,1.8846811220283142
america to the,2,0,3,1.9828008768551744,1.8839105978078279
border and the,2,0,3,1.7833363418273738,1.8834316873299892
was wonderful to,2,0,3,3.0750148956274255,1.8822172583812369
not looking good,3,0,3,3.4652886302681924,1.8816062905520672
happy with my,2,0,3,3.2353125231498514,1.8791963544349441
they are out,2,0,3,3.3042740535332857,1.8790018957804546
and protect americans,2,0,3,3.534137957006772,1.8787006267463806
the number one,2,0,3,3.353700566697142,1.8767193144984984
on the need,2,0,3,3.304421458278565,1.8765754241139785
a happy and,2,0,3,3.2017896230836187,1.8762066393096462
take the server,2,0,3,3.4131919204835177,1.8754765552544688
day of meetings,3,0,3,3.322184755272394,1.8732288930749121
who i will,2,0,3,2.1667876163614697,1.8723825496607267
of so much,2,0,3,3.3048426722670676,1.8721679215274396
year of looking,2,0,3,4.014705618716754,1.8695351706162298
and record setting,2,0,3,4.817187619330767,1.8685501064613865
much work to,2,0,3,2.28879292355178,1.866906774337077
the immigration system,2,0,3,2.428657558736419,1.8660968756750993
even more so,2,0,3,3.3905838879511374,1.8630911960127607
we had an,2,0,3,2.349815156608071,1.8626785891150395
talk and take,2,0,3,3.4428501158365385,1.8617481062336738
are with everyone,2,0,3,3.9320361493575895,1.8614728815092292
you will see,3,0,3,2.9985124433441204,1.8604279435646378
on election day,4,0,3,2.272433138544358,1.8583346489166879
angry that the,2,0,3,3.935607073002833,1.8572547812521925
american people to,2,0,3,2.1166123425114676,1.8556090150367774
big money to,2,0,3,2.2424134316239366,1.855067991026816
to be with,10,0,3,0.9228101323447548,1.8543653840403813
the first place,2,0,3,3.9210929743050302,1.8542312605317577
have every right,2,0,3,4.195328250266176,1.8529460123477506
for the first,11,0,3,1.6931263151410452,1.8512115529531257
much of the,8,0,3,1.2499959507579943,1.847332917240916
it was an,20,0,3,1.7734358851066327,1.8472135877415559
system that is,3,0,3,3.0914580095985444,1.846739280236015
we can to,2,0,3,2.0052458411402956,1.8465177114039621
with you today,2,0,3,2.1603724866574545,1.8448557593070658
what they are,6,0,3,1.9793066281959533,1.8447299934105765
just like they,4,0,3,3.197286243039751,1.8433246012730522
wonderful to be,4,0,3,2.936770305049698,1.8424597536655618
as a national,2,0,3,3.1079058279893523,1.8407001602308528
to the media,4,0,3,2.776032150763458,1.8397535804157812
which has a,3,0,3,1.5837592613085452,1.8389054392203992
democrats can fix,2,0,3,4.662729706476695,1.8340997692627197
want people coming,2,0,3,3.369882540626948,1.8328234594967183
companies and workers,2,0,3,3.947841987202022,1.8315285522626137
in the east,6,0,3,3.769799309816945,1.8309877676327844
they charge us,4,0,3,4.090131203763953,1.827562947104085
we gathered in,2,0,3,4.005369768087239,1.8271199923685102
the president has,3,0,3,1.640554217752904,1.8269034319129818
the border in,2,0,3,2.874679180810221,1.8239850867381335
worked for obama,3,0,3,3.3801218866071325,1.8233967446355257
with his family,2,0,3,3.307075425040174,1.822815277056244
to have our,2,0,3,1.5771412187993912,1.8221611906345587
it was great,5,0,3,1.9543347809229161,1.8208447238596734
it is all,4,0,3,1.8713002213617165,1.817152596016761
to be made,3,0,3,2.89041172636357,1.816348484710698
don't believe the,3,0,3,3.032901300473152,1.815534689921905
is tough on,6,0,3,2.8320479732113437,1.8137932718877168
today we honor,2,0,3,3.879521511525898,1.8126710480934758
it all possible,2,0,3,3.8842146096443724,1.8123717780664668
be making a,2,0,3,2.1632483471090405,1.8114759030520398
created and our,2,0,3,3.258219531694923,1.811462870693358
are back home,2,0,3,3.917967101509164,1.8098603908266495
be holding a,3,0,3,3.914801254006592,1.8097268068587933
dollars gotten to,2,0,3,4.127634657893236,1.8070380147782765
family and friends,2,0,3,4.112681116476065,1.80633478750542
given to the,4,0,3,2.8544917286331715,1.8051982374972941
great senator and,2,0,3,3.199253657773,1.8025564212903582
and tax reform,3,0,3,2.9936194136146286,1.8024623511596023
best economy in,2,0,3,3.384334958038634,1.802398114586979
of people on,2,0,3,1.5413044188921785,1.8023875587171707
can be no,2,0,3,3.1971160020620273,1.8020934708110627
all they do,3,0,3,1.8252300602005724,1.801769765616005
by this horrible,2,0,3,3.927539323707659,1.8013247358226518
will pay for,2,0,3,2.151822151613602,1.799953552495027
on strengthening the,2,0,3,3.4017253603136806,1.7994160930741212
back home in,2,0,3,3.332811695229368,1.79917482359819
is hard for,2,0,3,1.7963797597018871,1.7990795317217319
barriers and tariffs,3,0,3,3.941952382164199,1.7982168487043029
a car is,2,0,3,3.936275696234952,1.7979196897008631
our border is,2,0,3,2.0167928940130353,1.797329654656615
after the spending,2,0,3,3.2349313616413538,1.7966368146600542
a free pass,3,0,3,4.048386598076662,1.7943841347248348
calling on congress,2,0,3,4.593282063619059,1.794243660526915
be one of,3,0,3,2.7839194998961436,1.7941492254854474
will go down,4,0,3,2.2325609935748405,1.7935220836085821
the incredible law,2,0,3,3.0477652459157714,1.7924936363109145
coming out of,4,0,3,3.070726261694648,1.7902271244898715
has happened in,2,0,3,3.2849727174248473,1.7892786320098355
korea for 25,2,0,3,4.079117663908811,1.7888172862927525
in the morning,2,0,3,3.756503914907238,1.7835820131280897
country who are,2,0,3,3.159416443512145,1.783554762549234
use of social,3,0,3,4.031568207921771,1.7832143564750298
but didn’t have,2,0,3,3.2840272059423725,1.7818215706430967
with the president,3,0,3,2.733635226672571,1.7815595004856957
a prayer for,2,0,3,3.8528741389602814,1.780747120565134
is making america,2,0,3,2.463171670760996,1.7797664728432108
the help of,2,0,3,2.9884372160429313,1.7797401308325744
their ratings are,2,0,3,3.83131632202831,1.7789350410836073
great military or,3,0,3,3.137972189232441,1.7769669337678498
want me to,2,0,3,2.8597209830543764,1.7762692000456601
of justice and,4,0,3,2.7602110688299475,1.7759861546186761
all a big,4,0,3,2.7759498194032286,1.7758344219935553
crime in germany,2,0,3,4.04350450775647,1.775444619261896
the federal government,2,0,3,3.8671653441606493,1.7751376539113497
are helping me,2,0,3,4.051958365533702,1.775096860258685
about all of,3,0,3,2.081602659926321,1.7745943316567823
with the $,2,0,3,2.9228979210249344,1.77302917120227
which there are,2,0,3,3.0348649391216607,1.7727230504434341
it will all,4,0,3,1.339154267388445,1.771068707998775
to say that,5,0,3,1.838754716323691,1.767906213586564
she is in,2,0,3,2.837896935958428,1.7677204749243407
responders to the,2,0,3,3.1294325507749265,1.7672187364946867
internet is their,2,0,3,4.130140017256422,1.765547535990354
to be at,2,0,3,1.5436314569863487,1.7603876677347567
mexico to michigan,3,0,3,4.003542217514286,1.7603553336841686
that will change,2,0,3,2.4114346687636132,1.7598649082891071
it has ever,2,0,3,2.9911746928807874,1.7586083767069445
been devastated and,2,0,3,4.11280298421869,1.7578276171170457
because of the,8,0,3,2.620289743185422,1.7564487912028064
is a day,2,0,3,2.141882815906956,1.756103404758894
for a change,2,0,3,3.1129356278510145,1.7560258360001617
will speak for,2,0,3,3.036258835699737,1.7550389939746474
am here to,2,0,3,3.7339040903575813,1.7548985941332509
stop the massive,4,0,3,2.8570556330929935,1.7546312756028457
my administration will,2,0,3,3.135866569361113,1.7528310577347888
be at the,4,0,3,1.453391873804223,1.7524648978206356
@realdonaldtrump and @flotus,3,0,3,3.120198389015654,1.7523616891679816
i was right,2,0,3,2.3532934547173787,1.752053658836046
get out and,4,0,3,1.419664478096157,1.7519890205956394
and secure our,2,0,3,3.7663951130208626,1.7519783707208119
made it all,2,0,3,3.0083013864744648,1.750166028183653
become strong and,2,0,3,3.8783172577719682,1.749957374534746
on DACA by,2,0,3,3.069371306512185,1.7484590926716626
a gift from,2,0,3,3.8447383446036465,1.7458721914781297
until our border,2,0,3,3.2226735678581493,1.7457347132194856
has turned out,3,0,3,4.455259898407554,1.7450868631844403
democrats in congress,4,0,3,2.7546873743337468,1.7449335132156827
the american public,5,0,3,3.6049426688628725,1.7448514226949192
a tax system,2,0,3,3.0106829800628416,1.7443402499629224
that the president,2,0,3,2.738974631074357,1.7426026820311038
who will help,2,0,3,2.86006818119292,1.7418333787558422
so that we,5,0,3,1.8072515022210967,1.7408496928490584
do with the,2,0,3,1.7164265801949057,1.7395678346742467
us in our,2,0,3,2.0553741550459526,1.7378373629747463
get it right,4,0,3,3.0471726138292174,1.737553923078102
would love to,2,0,3,2.1816881364921157,1.7372710986543642
