collocation,count,count_nested,length,lambda,z
talk of,3,0,2,1.736107803982085,3.043048118687479
is such,3,0,2,1.6975049281021248,3.042702499473068
from one,2,0,2,1.956598719286018,3.0419758577862033
a way,5,0,2,1.345567112712784,3.039811550410582
a class,2,0,2,2.063262274200319,3.037821146409066
to its,6,0,2,1.2632752479098146,3.0377460302919905
the wonderful,9,0,2,1.068559223659543,3.036298257134484
for women,3,0,2,1.6825957757657886,3.0351837876062726
the joint,3,0,2,1.9274254093695165,3.0338948025272843
the travel,3,0,2,1.9274254093695165,3.0338948025272843
has an,3,0,2,1.645247013330752,3.03007645155609
here for,2,0,2,2.0065743066886563,3.0292368831662584
of ISIS,2,0,2,2.0961445717601572,3.023792769461354
of drug,2,0,2,2.0961445717601572,3.023792769461354
of foreign,2,0,2,2.0961445717601572,3.023792769461354
of giving,2,0,2,2.0961445717601572,3.023792769461354
of optimism,2,0,2,2.0961445717601572,3.023792769461354
agree to,2,0,2,2.1760855980814666,3.0233356095510846
led to,2,0,2,2.1760855980814666,3.0233356095510846
lied to,2,0,2,2.1760855980814666,3.0233356095510846
words to,2,0,2,2.1760855980814666,3.0233356095510846
border by,2,0,2,1.9430286005884323,3.0189029171852195
through the,6,0,2,1.2851533786019318,3.016332295620131
will pass,2,0,2,1.9803806183855808,3.0161015793754697
in new,7,0,2,1.1340502881226127,3.015155859406215
of every,3,0,2,1.7200322403405894,3.014910193300226
long and,6,0,2,1.2316650478504667,3.012635325178003
many great,5,0,2,1.3065463962315347,3.0102921304527923
our TAX,2,0,2,1.9776576292371644,3.005626080979262
out and,9,0,2,1.0087001422641975,3.0034647351885493
stop with,2,0,2,1.9630822855459513,3.0027202545101646
in some,3,0,2,1.6819239933917376,3.0021929570879027
now for,7,0,2,1.1200279958236021,2.9982451547454487
report the,5,0,2,1.4010728378458586,2.9975412193170756
for taking,2,0,2,1.9883363597825672,2.9968453231207173
from @whitehouse,2,0,2,1.9268547530318978,2.9967977059305664
and unfair,3,0,2,1.7400336899748847,2.9954700230554416
not win,2,0,2,1.929100419917126,2.9934457233244833
the bonds,2,0,2,2.4780968662202527,2.992059744854853
the debate,2,0,2,2.4780968662202527,2.992059744854853
the holocaust,2,0,2,2.4780968662202527,2.992059744854853
the honest,2,0,2,2.4780968662202527,2.992059744854853
the hostages,2,0,2,2.4780968662202527,2.992059744854853
the interests,2,0,2,2.4780968662202527,2.992059744854853
the investigators,2,0,2,2.4780968662202527,2.992059744854853
the larger,2,0,2,2.4780968662202527,2.992059744854853
the leakers,2,0,2,2.4780968662202527,2.992059744854853
the marine,2,0,2,2.4780968662202527,2.992059744854853
the pundits,2,0,2,2.4780968662202527,2.992059744854853
the red,2,0,2,2.4780968662202527,2.992059744854853
the six,2,0,2,2.4780968662202527,2.992059744854853
help on,3,0,2,1.6455323637540813,2.990888072668679
he can,2,0,2,1.92131394773308,2.98780599512039
and corruption,2,0,2,2.1223953646175144,2.984562636667613
and local,2,0,2,2.1223953646175144,2.984562636667613
and nobody,2,0,2,2.1223953646175144,2.984562636667613
economy are,2,0,2,1.9536944537537924,2.9836965534196644
nation of,3,0,2,1.6976283324563681,2.9823887912528684
crime that,2,0,2,1.9410271624208795,2.982185275192626
everyone that,2,0,2,1.9410271624208795,2.982185275192626
to patrol,2,0,2,2.1464281332484525,2.9821635410699283
to save,2,0,2,2.1464281332484525,2.9821635410699283
up more,2,0,2,1.9140194934312555,2.981777037729412
condemned the,2,0,2,4.619490889253719,2.981689902763265
enjoy the,2,0,2,4.619490889253719,2.981689902763265
forcing the,2,0,2,4.619490889253719,2.981689902763265
stole the,2,0,2,4.619490889253719,2.981689902763265
control the,3,0,2,1.8205944182467668,2.9811440665943336
at her,2,0,2,1.929594185812637,2.9783850909452636
kim for,2,0,2,1.9695199924373554,2.977957830317269
months in,2,0,2,1.9961914323108,2.9771236288199447
off in,2,0,2,1.9961914323108,2.9771236288199447
fix to,3,0,2,1.7351189221184091,2.974915055884806
plan to,3,0,2,1.7351189221184091,2.974915055884806
not bad,2,0,2,1.9167416377702882,2.974814157749973
just more,3,0,2,1.6132719736757446,2.9731019419894253
many good,2,0,2,1.9078578049657855,2.9716869097199803
was wonderful,2,0,2,1.9206279539176467,2.9690791097716804
dollars on,2,0,2,1.9477212008721265,2.966499816247027
him on,2,0,2,1.9477212008721265,2.966499816247027
our people,9,0,2,0.9817815155502108,2.966339022886403
for russian,3,0,2,1.6421601255515759,2.9661864783306617
@whitehouse with,2,0,2,1.9374268562714745,2.9657601208822224
big trade,2,0,2,1.903744609674182,2.964707261757934
a hoax,2,0,2,2.0044086487508084,2.962309339663652
always have,2,0,2,1.9173746873587332,2.9614976538394306
our team,2,0,2,1.9463920642215231,2.961451629633107
our true,2,0,2,1.9463920642215231,2.961451629633107
on having,2,0,2,1.948124356874847,2.9608583618264244
been many,2,0,2,1.8959030086734945,2.9545766479616744
a win,5,0,2,1.3060488949426334,2.954454697989225
need all,2,0,2,1.901936030058594,2.9542414904261185
disaster and,2,0,2,2.0352373526018726,2.954176149762268
energy and,2,0,2,2.0352373526018726,2.954176149762268
party of,2,0,2,2.0352373526018726,2.954176149762268
media not,2,0,2,1.8980239577894196,2.9523261459357655
after i,2,0,2,1.895812010690813,2.9501028128448494
back in,6,0,2,1.19068030590836,2.9489981437211474
by @foxandfriends,2,0,2,1.8977652137217245,2.9484712926339776
for every,2,0,2,1.9498570270211268,2.9438010915341897
also be,2,0,2,1.9188513333541266,2.943219821016817
countries to,4,0,2,1.4867165769244646,2.9417079918821742
soon to,4,0,2,1.4867165769244646,2.9417079918821742
need people,2,0,2,1.892833690461881,2.9402001200353354
better for,3,0,2,1.6226541250048525,2.93765700647044
if president,2,0,2,1.8851409199146412,2.937398872578779
will keep,2,0,2,1.9223673344877596,2.9334748872595524
in OUR,2,0,2,1.9718376551923553,2.9328354558499816
for him,3,0,2,1.622538597969342,2.9325847047975295
in north,6,0,2,1.1854745906349415,2.9312150197576976
of california,2,0,2,2.0191703371416088,2.930880822954535
of west,2,0,2,2.0191703371416088,2.930880822954535
FBI are,3,0,2,1.604764551771929,2.925686651422944
from them,2,0,2,1.8791620142946535,2.924227459247064
start of,3,0,2,1.6605738699041028,2.923488829617145
think of,3,0,2,1.6605738699041028,2.923488829617145
who had,2,0,2,1.879413483573523,2.923160624973481
is called,2,0,2,1.9482284212134298,2.9195875906816986
is needed,2,0,2,1.9482284212134298,2.9195875906816986
law that,2,0,2,1.8979838092130592,2.919243795200541
on CNN,2,0,2,1.9168587876188306,2.9166317016058954
was there,3,0,2,1.5859012309087728,2.913925539050834
members in,2,0,2,1.948550291745974,2.913432273173148
stories in,2,0,2,1.948550291745974,2.913432273173148
put the,7,0,2,1.1441149036938412,2.9132068218503657
beyond the,2,0,2,2.221528067144326,2.911728314768866
watched the,2,0,2,2.221528067144326,2.911728314768866
wonder the,2,0,2,2.221528067144326,2.911728314768866
because you,2,0,2,1.8761329565930396,2.909967498479986
are proud,2,0,2,1.9003224610179341,2.9070153787206507
done for,3,0,2,1.6044587585859276,2.906291095162949
1 to,2,0,2,2.0648466569595874,2.9037018193742665
gotten to,2,0,2,2.0648466569595874,2.9037018193742665
helping to,2,0,2,2.0648466569595874,2.9037018193742665
memorial to,2,0,2,2.0648466569595874,2.9037018193742665
speaking to,2,0,2,2.0648466569595874,2.9037018193742665
virginia to,2,0,2,2.0648466569595874,2.9037018193742665
the US,3,0,2,1.8161861262948853,2.903691440265744
the amazon,3,0,2,1.8161861262948853,2.903691440265744
the corrupt,3,0,2,1.8161861262948853,2.903691440265744
the recent,3,0,2,1.8161861262948853,2.903691440265744
the situation,3,0,2,1.8161861262948853,2.903691440265744
be looking,2,0,2,1.8895279856745058,2.900118999618514
by russia,2,0,2,1.8647563630513986,2.8984548791566502
was said,2,0,2,1.8729610191359614,2.8980113331383546
high with,2,0,2,1.8880081031127158,2.8942514601129963
with everyone,2,0,2,1.8933865173562991,2.8942073827813517
with some,2,0,2,1.8933865173562991,2.8942073827813517
will say,2,0,2,1.8945747570029305,2.8936655106952665
or do,2,0,2,1.8557929674717704,2.892874035157512
a fair,2,0,2,1.948825671997143,2.889928377847822
a horrible,2,0,2,1.948825671997143,2.889928377847822
world that,2,0,2,1.8771367379952695,2.8886629481556634
during our,2,0,2,1.8854410294572412,2.88842515212992
let our,2,0,2,1.8854410294572412,2.88842515212992
than the,15,0,2,0.7723256003068961,2.8847538123982597
with no,5,0,2,1.2554754905888164,2.883886512457848
iran is,2,0,2,1.9164320039735738,2.883564473792264
press is,2,0,2,1.9164320039735738,2.883564473792264
much for,6,0,2,1.1570846471780398,2.8829648047451504
by working,2,0,2,1.8539906271291278,2.8821239019749245
russia was,2,0,2,1.8597919604860875,2.880398557562953
country we,2,0,2,1.8490904170380071,2.879691717995102
day with,3,0,2,1.5753491918593054,2.87745951182437
our prayers,2,0,2,1.8866467859881357,2.8764937863080196
was collusion,2,0,2,1.8575631380296391,2.875001091179961
country from,2,0,2,1.8451559062721303,2.873617876195771
and regulations,2,0,2,2.0222986239077607,2.872418466939174
needs the,3,0,2,1.7371992978026682,2.871494183770228
bill will,2,0,2,1.8700991967949498,2.870395428557212
are total,2,0,2,1.874667024135575,2.8699780243080424
that obama,3,0,2,1.568115662903299,2.8691271478953366
the state,11,0,2,0.9076793345861791,2.8688772269674354
loves the,4,0,2,1.4939835836070539,2.868326368752902
air and,2,0,2,1.9637652000094112,2.8658981202849194
crowd and,2,0,2,1.9637652000094112,2.8658981202849194
france and,2,0,2,1.9637652000094112,2.8658981202849194
point of,2,0,2,1.9637652000094112,2.8658981202849194
this would,3,0,2,1.5549620654678709,2.8632390052072214
has a,11,0,2,0.8645469938702064,2.8630868624620116
is wrong,2,0,2,1.9047302267754573,2.86048293828442
the #ussjohnsmccain,2,0,2,4.424047955257557,2.8555670923572634
the 9th,2,0,2,4.424047955257557,2.8555670923572634
the @commercegov,2,0,2,4.424047955257557,2.8555670923572634
the @ussarizona,2,0,2,4.424047955257557,2.8555670923572634
the NRA,2,0,2,4.424047955257557,2.8555670923572634
the appointment,2,0,2,4.424047955257557,2.8555670923572634
the backbone,2,0,2,4.424047955257557,2.8555670923572634
the birth,2,0,2,4.424047955257557,2.8555670923572634
the bus,2,0,2,4.424047955257557,2.8555670923572634
the clock,2,0,2,4.424047955257557,2.8555670923572634
the commander-in-chief’s,2,0,2,4.424047955257557,2.8555670923572634
the commissioning,2,0,2,4.424047955257557,2.8555670923572634
the cusp,2,0,2,4.424047955257557,2.8555670923572634
the fbi’s,2,0,2,4.424047955257557,2.8555670923572634
the federalist,2,0,2,4.424047955257557,2.8555670923572634
the feds,2,0,2,4.424047955257557,2.8555670923572634
the generic,2,0,2,4.424047955257557,2.8555670923572634
the guts,2,0,2,4.424047955257557,2.8555670923572634
the holidays,2,0,2,4.424047955257557,2.8555670923572634
the illicit,2,0,2,4.424047955257557,2.8555670923572634
the legendary,2,0,2,4.424047955257557,2.8555670923572634
the mid-terms,2,0,2,4.424047955257557,2.8555670923572634
the midst,2,0,2,4.424047955257557,2.8555670923572634
the ninth,2,0,2,4.424047955257557,2.8555670923572634
the outcry,2,0,2,4.424047955257557,2.8555670923572634
the plate,2,0,2,4.424047955257557,2.8555670923572634
the poli,2,0,2,4.424047955257557,2.8555670923572634
the rafters,2,0,2,4.424047955257557,2.8555670923572634
the roof,2,0,2,4.424047955257557,2.8555670923572634
the smartest,2,0,2,4.424047955257557,2.8555670923572634
the vile,2,0,2,4.424047955257557,2.8555670923572634
the watered,2,0,2,4.424047955257557,2.8555670923572634
the weakest,2,0,2,4.424047955257557,2.8555670923572634
with your,4,0,2,1.375317729010312,2.8532251041082706
others in,2,0,2,1.9030748259222534,2.8520360032377976
against a,4,0,2,1.3900283410267167,2.850243973492255
work to,5,0,2,1.2876010051248947,2.8493398526462776
is nothing,3,0,2,1.5810291466468658,2.8463587771869183
so as,3,0,2,1.5435531423503788,2.845345729297972
we honor,4,0,2,1.3665181811472915,2.8376841694127344
that you,8,0,2,0.9895808828339208,2.8347967412870525
@foxandfriends for,2,0,2,1.8659401847629766,2.83294945027266
@foxnews for,2,0,2,1.8659401847629766,2.83294945027266
important for,2,0,2,1.8659401847629766,2.83294945027266
well for,2,0,2,1.8659401847629766,2.83294945027266
on military,4,0,2,1.3672330330173605,2.8309981671523685
help to,6,0,2,1.1699235452133547,2.830930562869547
in such,3,0,2,1.5778818356388373,2.8287003011016263
years in,4,0,2,1.3785223022112363,2.8279221164114285
much as,2,0,2,1.8133170744292801,2.8274307791937026
our healthcare,3,0,2,1.5527071723000638,2.8267082134489563
like to,8,0,2,1.0139949587836288,2.8246103687153212
the #uswomensopen,2,0,2,2.226768790906211,2.822397326569571
the civil,2,0,2,2.226768790906211,2.822397326569571
the competition,2,0,2,2.226768790906211,2.822397326569571
the desperately,2,0,2,2.226768790906211,2.822397326569571
the fault,2,0,2,2.226768790906211,2.822397326569571
the gift,2,0,2,2.226768790906211,2.822397326569571
the main,2,0,2,2.226768790906211,2.822397326569571
the outside,2,0,2,2.226768790906211,2.822397326569571
the phoenix,2,0,2,2.226768790906211,2.822397326569571
the violence,2,0,2,2.226768790906211,2.822397326569571
the wounded,2,0,2,2.226768790906211,2.822397326569571
a system,3,0,2,1.579160416875529,2.822286214601586
tomorrow to,3,0,2,1.6324381523164417,2.820815609805048
a person,2,0,2,1.896168812740581,2.8204525428971037
a point,2,0,2,1.896168812740581,2.8204525428971037
but this,3,0,2,1.5291525463593683,2.8197160193316773
women for,3,0,2,1.5517758820718734,2.8151327975742593
leaders of,3,0,2,1.5903432289650121,2.8106045246306706
have my,5,0,2,1.2161702708327171,2.8062223330902523
everyone will,2,0,2,1.8251218165094745,2.8047005251708392
she will,2,0,2,1.8251218165094745,2.8047005251708392
the full,6,0,2,1.2056466163958275,2.8041557487258424
is smart,2,0,2,1.8630444477055006,2.803376236885314
that those,2,0,2,1.8206675391715423,2.8020618905662316
for obama,4,0,2,1.3558070556828157,2.7981850996129047
you @foxandfriends,2,0,2,1.800202859092062,2.7978594980589646
got a,3,0,2,1.5548649379332984,2.7971910333827608
always great,2,0,2,1.8091359839397159,2.7950182070654406
move to,2,0,2,1.9647498922138977,2.79074206232192
nice to,2,0,2,1.9647498922138977,2.79074206232192
peace to,2,0,2,1.9647498922138977,2.79074206232192
is the,77,0,2,0.3308212236840662,2.7882475364170345
hunt for,2,0,2,1.8336662792933343,2.7872955279906138
and much,10,0,2,0.8941364958023574,2.7860218286272347
not been,3,0,2,1.510941337131027,2.784532299778277
than president,2,0,2,1.7855273527943556,2.78441257570532
building and,2,0,2,1.8970606367264802,2.7817620854449827
i should,4,0,2,1.3369765196665013,2.780296923689704
and some,4,0,2,1.3924390864665965,2.780286845490708
the GOP,3,0,2,1.7160890195872276,2.7795014305702908
the manufacturing,3,0,2,1.7160890195872276,2.7795014305702908
the ridiculous,3,0,2,1.7160890195872276,2.7795014305702908
the young,3,0,2,1.7160890195872276,2.7795014305702908
more people,3,0,2,1.5070214078028021,2.778024642599956
and happy,3,0,2,1.5968929940533263,2.7773367223048453
have to,27,0,2,0.5471335121693324,2.7751634859935765
they really,2,0,2,1.7893192990824653,2.774035819463869
for its,3,0,2,1.5298144839602585,2.7727879800774717
election that,2,0,2,1.7978354273953476,2.7717893562253497
to japan,3,0,2,1.6027692548568444,2.7695950325163206
time we,2,0,2,1.7763614440343183,2.768395161748117
and trade,9,0,2,0.9352813107611335,2.768388817585241
pushing the,3,0,2,1.6602247449789296,2.766749088540653
not doing,2,0,2,1.779227852753218,2.7666427084301604
and attorney,2,0,2,1.9313135633728438,2.7663931715677847
and saved,2,0,2,1.9313135633728438,2.7663931715677847
and using,2,0,2,1.9313135633728438,2.7663931715677847
us at,2,0,2,1.7851837412683471,2.765983083809104
happy and,4,0,2,1.3656262915827777,2.7655719374226475
only a,5,0,2,1.2131531623987657,2.7630730284656613
and families,5,0,2,1.240891763407097,2.760568853745332
up their,2,0,2,1.7705176822894462,2.760438490683998
signing the,2,0,2,2.0544604720713897,2.759881840875504
of federal,2,0,2,1.8809936111737358,2.7582272817609454
of steel,2,0,2,1.8809936111737358,2.7582272817609454
hunt and,3,0,2,1.556993617303486,2.756454385806083
have said,2,0,2,1.780945750025026,2.7562646803635644
american president,2,0,2,1.7667379971313073,2.755504503850727
the players,4,0,2,1.4567100722652264,2.7548595123251247
all out,3,0,2,1.4942396819502184,2.7545051223974437
a crowd,2,0,2,1.846145266222492,2.753676094434749
to CUT,2,0,2,1.9350924015061115,2.748647613254621
to abuse,2,0,2,1.9350924015061115,2.748647613254621
home to,3,0,2,1.5847967951905941,2.747815932176797
in obamacare,3,0,2,1.5296535106750984,2.747374997571446
the GREAT,14,0,2,0.7670121984649438,2.7446485158540033
them at,2,0,2,1.7708848199055405,2.7445006071840123
soon for,2,0,2,1.8024006923676774,2.7428668152238593
on tax,5,0,2,1.1946891782972893,2.7424921717771
in both,2,0,2,1.8286974874027173,2.740742122102566
about trump,2,0,2,1.7561363663356238,2.7393590005564827
all first,2,0,2,1.7606118079936994,2.7389252981034296
a much,7,0,2,1.0289699249306135,2.738335228449476
from there,2,0,2,1.7565574455212811,2.736992714330133
them and,5,0,2,1.215181028126941,2.736504204716876
does the,5,0,2,1.265217237884321,2.7359515487507147
today is,4,0,2,1.3281584576698084,2.735790709541827
of women,4,0,2,1.3495421200498954,2.7330470021709856
a vote,4,0,2,1.3361460525297768,2.7320774383355677
that just,4,0,2,1.3116987569301357,2.731109735256609
@whitehouse on,2,0,2,1.7828878605938971,2.729843011980914
campaign in,3,0,2,1.5140863196794303,2.728089727586086
are many,5,0,2,1.1855299361837064,2.7274116823299934
about an,2,0,2,1.7445829894494542,2.721557142287511
are over,3,0,2,1.487630979082046,2.7190289901620206
that never,3,0,2,1.4805242282764333,2.7132154709513503
both the,4,0,2,1.4008661340618498,2.7113031704932022
but his,2,0,2,1.7336915882472654,2.7045675370517728
about many,2,0,2,1.7331609823341205,2.70395242202002
and it,18,0,2,0.649492951236327,2.7028493426006843
DNC and,2,0,2,1.8345270907869429,2.701445824217952
case and,2,0,2,1.8345270907869429,2.701445824217952
office and,2,0,2,1.8345270907869429,2.701445824217952
rate of,2,0,2,1.8345270907869429,2.701445824217952
replace and,2,0,2,1.8345270907869429,2.701445824217952
rico and,2,0,2,1.8345270907869429,2.701445824217952
service and,2,0,2,1.8345270907869429,2.701445824217952
service of,2,0,2,1.8345270907869429,2.701445824217952
speech and,2,0,2,1.8345270907869429,2.701445824217952
success and,2,0,2,1.8345270907869429,2.701445824217952
over our,3,0,2,1.4755024864619815,2.6992316720276217
i always,2,0,2,1.7523877918530069,2.6973027413225465
on clinton,3,0,2,1.4796153732773352,2.6966159229134408
money on,2,0,2,1.7578735399283039,2.6935170452397785
nothing on,2,0,2,1.7578735399283039,2.6935170452397785
you that,7,0,2,0.9994255906240883,2.6918161495965274
come in,3,0,2,1.4927958251989333,2.6917073016304407
a national,5,0,2,1.1845566707339996,2.6897912830900297
a #maga,2,0,2,1.7985040911175179,2.6894117855229895
a change,2,0,2,1.7985040911175179,2.6894117855229895
gone to,2,0,2,1.873764807642405,2.6840237968133525
information to,2,0,2,1.873764807642405,2.6840237968133525
military at,2,0,2,1.729173230150546,2.6817215775355523
in may,2,0,2,1.785199267069674,2.6812508683660767
with bad,3,0,2,1.4666799224677076,2.6802480278868273
time has,2,0,2,1.7188997928079566,2.679554996982462
of veterans,2,0,2,1.8184600601877574,2.6778108191961314
of winning,2,0,2,1.8184600601877574,2.6778108191961314
from their,3,0,2,1.4505892180425723,2.676640846611414
NEWS is,2,0,2,1.7651487442755878,2.6733280891820006
not one,2,0,2,1.7169539513454337,2.6718928670954836
building the,3,0,2,1.5887522691266067,2.666624733776465
work with,2,0,2,1.7320467346808108,2.6660851407343666
out their,2,0,2,1.7087378751438287,2.6654862417570073
end to,4,0,2,1.3348440127453745,2.6654080991229363
the crowd,4,0,2,1.4011265714694021,2.6645008801675925
the lies,3,0,2,1.6251035930445514,2.66120139714247
the terrorist,3,0,2,1.6251035930445514,2.66120139714247
to let,4,0,2,1.3337503309077028,2.6589593119745047
high on,2,0,2,1.733469068174485,2.6579801771663423
for business,2,0,2,1.7456833554981324,2.656727417555429
for meetings,2,0,2,1.7456833554981324,2.656727417555429
me this,2,0,2,1.7042932590130073,2.656399742544269
the 1st,2,0,2,2.0260844482246805,2.655668342393239
the PEOPLE,2,0,2,2.0260844482246805,2.655668342393239
the annual,2,0,2,2.0260844482246805,2.655668342393239
the answer,2,0,2,2.0260844482246805,2.655668342393239
the dallas,2,0,2,2.0260844482246805,2.655668342393239
the disgraceful,2,0,2,2.0260844482246805,2.655668342393239
the district,2,0,2,2.0260844482246805,2.655668342393239
the evil,2,0,2,2.0260844482246805,2.655668342393239
the filibuster,2,0,2,2.0260844482246805,2.655668342393239
the light,2,0,2,2.0260844482246805,2.655668342393239
the popular,2,0,2,2.0260844482246805,2.655668342393239
the violent,2,0,2,2.0260844482246805,2.655668342393239
and better,6,0,2,1.088762022214492,2.6510251990228872
getting great,2,0,2,1.711419663576816,2.649083725079657
those of,4,0,2,1.3043430822390287,2.6482657777413143
with countries,2,0,2,1.7221471852942112,2.6454494987927175
our two,2,0,2,1.7262260012478223,2.6451418975622842
great deal,3,0,2,1.4420809265144277,2.644991441745197
and service,3,0,2,1.5117086166434008,2.6437298601335635
FBI and,5,0,2,1.1716563216354068,2.6427172783120527
was long,2,0,2,1.702179943812654,2.641464778103294
that can,3,0,2,1.4394408372919365,2.6397925144307894
house is,4,0,2,1.2790165198763517,2.63794060707319
support the,6,0,2,1.1096100847648906,2.6365344559578614
is at,14,0,2,0.706914624606926,2.63418377787135
will now,5,0,2,1.143661227988848,2.6309174868184853
a book,2,0,2,1.7530285907527432,2.6274892553598845
after all,2,0,2,1.6865527846639914,2.626709231751918
to senator,3,0,2,1.509652189457496,2.6257418827975325
to war,3,0,2,1.509652189457496,2.6257418827975325
act of,2,0,2,1.7756734016318534,2.6246541557431438
man and,2,0,2,1.7756734016318534,2.6246541557431438
man of,2,0,2,1.7756734016318534,2.6246541557431438
but now,2,0,2,1.6803081220386717,2.62229544313468
comey will,2,0,2,1.701174353473176,2.6221678377070807
that were,3,0,2,1.429427754958276,2.6218704494163054
gave a,2,0,2,1.7361848408345573,2.621760467613145
honor of,7,0,2,0.9886519210738762,2.6185330424643354
this has,4,0,2,1.2520740937941128,2.618321589787231
a day,6,0,2,1.0571005370135453,2.617887444442481
check the,2,0,2,1.911346117838412,2.616513087585806
play the,2,0,2,1.911346117838412,2.616513087585806
unemployment for,2,0,2,1.7140689539365326,2.6163341085076226
they only,2,0,2,1.6845449830881103,2.615913792940289
of him,4,0,2,1.2882588955536378,2.6156551445287346
prayers to,4,0,2,1.3070511378445766,2.6139362642461674
taxes to,3,0,2,1.4958226923695745,2.609118171727115
for an,6,0,2,1.0457933905621188,2.608779590907591
our way,3,0,2,1.427426774668766,2.6061729555007815
on your,4,0,2,1.2553325316819497,2.6051202036460186
of words,2,0,2,1.7596063659860963,2.60092927570103
of what,7,0,2,0.9812507782919746,2.598319077323646
but many,2,0,2,1.6631260296968744,2.595790691482343
time this,2,0,2,1.6645407950418294,2.595432975145207
bill on,2,0,2,1.686375519548716,2.589144443023258
be one,3,0,2,1.4094867013798362,2.5846800052892718
everything to,2,0,2,1.790369892160526,2.5830681501427453
reason to,2,0,2,1.790369892160526,2.5830681501427453
speak to,2,0,2,1.790369892160526,2.5830681501427453
to have,26,0,2,0.5183375298554123,2.5816449602978033
with record,2,0,2,1.6781580386734114,2.5808210259505326
and every,3,0,2,1.4716899972301696,2.580066901800413
@foxnews is,2,0,2,1.697300001924419,2.5773808155825084
win with,2,0,2,1.671989723394491,2.5773111090079928
up our,4,0,2,1.2379567375050198,2.576865851954037
our justice,2,0,2,1.6779978531848334,2.5747553494101
already in,2,0,2,1.7023386691542557,2.5746743903328073
strong and,4,0,2,1.2654768586502176,2.5733582574769063
will give,2,0,2,1.6740575636134118,2.5731767307844127
will totally,2,0,2,1.6740575636134118,2.5731767307844127
and accomplished,2,0,2,1.770944348110013,2.570885612719178
and cities,2,0,2,1.770944348110013,2.570885612719178
and endorsement,2,0,2,1.770944348110013,2.570885612719178
and respect,2,0,2,1.770944348110013,2.570885612719178
host the,3,0,2,1.5220473825751828,2.5708276132140653
left the,3,0,2,1.5220473825751828,2.5708276132140653
are those,2,0,2,1.669286834065053,2.5697423903806036
a happy,2,0,2,1.7095303523526852,2.567753435640185
a safe,2,0,2,1.7095303523526852,2.567753435640185
if a,6,0,2,1.0324516111151012,2.566589363029804
but will,5,0,2,1.113066736707717,2.5657665612502782
under our,2,0,2,1.6646396375764478,2.5649242914526056
was only,2,0,2,1.6511616420785629,2.5643001914685164
love to,4,0,2,1.280009154485756,2.5636039008073017
news as,2,0,2,1.6412248030028573,2.5620649949782837
to being,9,0,2,0.8648799028627274,2.5587646343686052
to call,3,0,2,1.4661537560849038,2.5574113867426496
those in,3,0,2,1.4118913427218622,2.552620231427542
all about,3,0,2,1.3827418215913658,2.551526018564863
approval of,2,0,2,1.720090361170933,2.5511185865786765
chuck and,2,0,2,1.720090361170933,2.5511185865786765
department and,2,0,2,1.720090361170933,2.5511185865786765
laws and,2,0,2,1.720090361170933,2.5511185865786765
laws of,2,0,2,1.720090361170933,2.5511185865786765
lives of,2,0,2,1.720090361170933,2.5511185865786765
nations and,2,0,2,1.720090361170933,2.5511185865786765
nations of,2,0,2,1.720090361170933,2.5511185865786765
power and,2,0,2,1.720090361170933,2.5511185865786765
times of,2,0,2,1.720090361170933,2.5511185865786765
unfair and,2,0,2,1.720090361170933,2.5511185865786765
the presidential,3,0,2,1.5417083355822694,2.54851951344742
to meeting,7,0,2,0.9732609469521312,2.548397359060027
at white,2,0,2,1.6394557664638327,2.544082555863202
being on,4,0,2,1.2240117876048697,2.5439939975809476
is badly,2,0,2,1.6772618859960016,2.5438255767789277
is important,2,0,2,1.6772618859960016,2.5438255767789277
talking to,3,0,2,1.4541366873010722,2.5431348711158486
they ever,2,0,2,1.635998782401865,2.5423300647677567
to foreign,2,0,2,1.7607123755765928,2.5403093398074454
to illegally,2,0,2,1.7607123755765928,2.5403093398074454
more so,2,0,2,1.6255082776518233,2.537702003365464
or so,2,0,2,1.6255082776518233,2.537702003365464
it back,3,0,2,1.3778263956824883,2.537319197631369
administration and,4,0,2,1.24659517894839,2.5368302968082905
and borders,4,0,2,1.260603373364221,2.534682880481582
made on,3,0,2,1.3835265192576518,2.5298728443192706
their big,2,0,2,1.6207088635911244,2.529388006678346
took in,2,0,2,1.6666074937767705,2.5243197921197815
many fake,2,0,2,1.6148876939827899,2.521214118308257
took a,2,0,2,1.6633992998013136,2.5194677086798554
and protect,3,0,2,1.4332104314263527,2.518340674501583
and why,3,0,2,1.4332104314263527,2.518340674501583
in times,2,0,2,1.6650156290166866,2.5144425385063305
put a,3,0,2,1.3894361816953138,2.5135526303508815
we get,4,0,2,1.2055948044134221,2.510188533111212
even a,5,0,2,1.0980369105466234,2.508067045309672
our countries,2,0,2,1.6319866930194764,2.5072781494535654
our money,2,0,2,1.6319866930194764,2.5072781494535654
hard at,2,0,2,1.6135436538884385,2.50687381863006
to china,6,0,2,1.030642710659437,2.50659856645755
economy and,3,0,2,1.4051216448554884,2.5057845080916796
do we,2,0,2,1.60481517924761,2.50477464395373
border is,4,0,2,1.2095460299225125,2.498930253456123
senator for,2,0,2,1.6329042763073796,2.4988430758615223
the courageous,2,0,2,1.8590167161558857,2.4974345358876087
the king,2,0,2,1.8590167161558857,2.4974345358876087
the land,2,0,2,1.8590167161558857,2.4974345358876087
the likes,2,0,2,1.8590167161558857,2.4974345358876087
